id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
21CS028,Caleb Clark,8.86,85.3,CSE,4th,CSE-10,Prof. Priya Lakshmi
21CS029,Aiden Martin,8.08,84.0,CSE,4th,CSE-10,Prof. Priya Lakshmi
21CS030,Bella Davis,7.33,61.8,CSE,4th,CSE-10,Prof. Priya Lakshmi
24EC001,Chloe Robinson,7.52,70.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC002,Hannah Rodriguez,8.08,73.8,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC003,Lily Jones,6.37,71.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC004,Zack Harris,7.14,66.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC005,Bob Anderson,5.87,54.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC006,Zack Martinez,9.47,88.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC007,Oliver Jones,8.46,82.1,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC008,Finn Jones,8.96,78.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC009,Bob Johnson,10.0,99.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC010,Jane Allen,6.4,62.5,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC011,Finn Walker,7.47,60.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC012,Oliver Smith,8.28,75.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC013,Yara Young,7.71,70.2,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC014,Rachel Thomas,8.27,86.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC015,Henry Harris,10.0,95.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC016,Yara Smith,7.09,66.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC017,Bella King,8.2,79.8,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC018,Bob Miller,7.2,68.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC019,Ethan Hall,7.58,66.4,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC020,Ethan Clark,7.32,63.2,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC021,Mike Jackson,6.76,78.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC022,Sam Anderson,8.5,65.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC023,Julia Williams,7.38,74.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC024,Fiona Rodriguez,7.32,69.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC025,Paula King,7.67,75.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC026,Xavier Jones,6.85,64.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC027,Kevin Brown,6.94,68.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC028,Daniel Williams,8.19,62.8,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC029,Ian Brown,7.46,60.2,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC030,Nina Young,6.74,65.5,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC031,Jane Jones,7.96,56.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC032,Victor Jones,7.83,78.5,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC033,Zack Thompson,7.68,94.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC034,Daniel Lewis,7.03,61.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC035,Zack Young,7.08,73.6,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC036,Charlie Davis,8.56,66.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC037,Fiona Rodriguez,7.01,70.6,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC038,Sam Miller,7.47,65.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC039,Hannah Moore,6.78,62.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC040,Charlie Lee,8.79,68.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC041,Ian Williams,8.31,69.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC042,Henry Lewis,7.4,63.1,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC043,Xavier Williams,7.97,64.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC044,George Smith,6.36,53.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC045,Rachel Jackson,7.44,83.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC046,Nina Johnson,9.6,88.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC047,Nina White,8.03,72.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC048,Kevin Brown,7.53,66.1,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC049,Jack Walker,9.01,74.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC050,Quinn Allen,6.78,72.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC051,Fiona Miller,8.23,93.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC052,Paula Johnson,7.46,64.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC053,Daniel Moore,7.41,86.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC054,Zack Martinez,8.3,79.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC055,Quinn Harris,7.21,66.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC056,Laura Davis,7.35,58.7,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC057,Victor Hernandez,7.18,75.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC058,Paula Allen,7.11,66.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC059,Rachel Young,8.52,74.7,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC060,Diana Anderson,7.16,64.5,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC061,Bella Jackson,7.25,56.7,ECE,1st,ECE-3,Prof. Shobica
24EC062,Caleb Walker,9.07,84.9,ECE,1st,ECE-3,Prof. Shobica
24EC063,Henry Brown,8.5,76.7,ECE,1st,ECE-3,Prof. Shobica
24EC064,Wendy Davis,8.08,75.5,ECE,1st,ECE-3,Prof. Shobica
24EC065,Victor White,7.83,66.9,ECE,1st,ECE-3,Prof. Shobica
24EC066,Jane Wilson,8.27,78.6,ECE,1st,ECE-3,Prof. Shobica
24EC067,Ian Young,7.67,70.8,ECE,1st,ECE-3,Prof. Shobica
24EC068,Bella Smith,6.74,72.3,ECE,1st,ECE-3,Prof. Shobica
24EC069,Isabella Thompson,8.22,83.4,ECE,1st,ECE-3,Prof. Shobica
24EC070,Victor Clark,8.56,87.1,ECE,1st,ECE-3,Prof. Shobica
24EC071,Laura Garcia,7.62,59.2,ECE,1st,ECE-3,Prof. Shobica
24EC072,Oliver Martinez,6.49,60.3,ECE,1st,ECE-3,Prof. Shobica
24EC073,George Johnson,8.87,85.7,ECE,1st,ECE-3,Prof. Shobica
24EC074,Chloe Young,8.08,67.3,ECE,1st,ECE-3,Prof. Shobica
24EC075,Zack Taylor,8.25,63.4,ECE,1st,ECE-3,Prof. Shobica
24EC076,Julia Harris,7.27,56.6,ECE,1st,ECE-3,Prof. Shobica
24EC077,Wendy Taylor,7.49,60.4,ECE,1st,ECE-3,Prof. Shobica
24EC078,Bob Brown,6.87,72.2,ECE,1st,ECE-3,Prof. Shobica
24EC079,Bella Martinez,6.81,54.8,ECE,1st,ECE-3,Prof. Shobica
24EC080,Aiden Allen,8.05,89.5,ECE,1st,ECE-3,Prof. Shobica
24EC081,Charlie Miller,9.13,77.8,ECE,1st,ECE-3,Prof. Shobica
24EC082,George Martinez,7.41,63.5,ECE,1st,ECE-3,Prof. Shobica
24EC083,Ethan Jackson,6.87,60.4,ECE,1st,ECE-3,Prof. Shobica
24EC084,Zack Davis,9.32,68.8,ECE,1st,ECE-3,Prof. Shobica
24EC085,Oliver White,9.35,100.0,ECE,1st,ECE-3,Prof. Shobica
24EC086,Aiden Davis,7.81,74.7,ECE,1st,ECE-3,Prof. Shobica
24EC087,Daniel Hernandez,6.95,81.2,ECE,1st,ECE-3,Prof. Shobica
24EC088,Aiden Thompson,8.62,84.6,ECE,1st,ECE-3,Prof. Shobica
24EC089,Finn Jones,8.45,63.7,ECE,1st,ECE-3,Prof. Shobica
24EC090,Bella Johnson,7.82,62.1,ECE,1st,ECE-3,Prof. Shobica
24EC091,Jane Martinez,8.39,67.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC092,Julia Allen,6.6,60.8,ECE,1st,ECE-4,Dr. Uma Nathan
24EC093,Daniel Wilson,6.37,47.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC094,Oliver Harris,9.21,81.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC095,Ian Martinez,7.93,76.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC096,Quinn Moore,6.75,68.2,ECE,1st,ECE-4,Dr. Uma Nathan
24EC097,Rachel Moore,7.08,64.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC098,Hannah Martinez,7.54,64.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC099,Emily Williams,6.73,61.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC100,Jane Thompson,6.62,59.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC101,Diana Robinson,6.1,65.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC102,Bella Thomas,7.38,75.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC103,Julia Miller,7.22,76.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC104,Alice Jones,7.74,81.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC105,Finn Davis,7.48,70.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC106,Charlie Lewis,7.14,68.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC107,Ian Davis,8.26,72.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC108,Zack Williams,7.77,76.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC109,Oliver Williams,8.91,84.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC110,Paula Martin,7.06,72.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC111,Oliver King,7.59,64.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC112,George Jackson,8.04,72.2,ECE,1st,ECE-4,Dr. Uma Nathan
24EC113,Kevin Moore,8.72,68.8,ECE,1st,ECE-4,Dr. Uma Nathan
24EC114,Ethan King,9.87,81.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC115,Isabella Jackson,7.82,74.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC116,Tina Brown,7.8,68.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC117,Julia Hall,7.42,66.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC118,Caleb Hall,8.11,67.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC119,Julia Davis,9.3,97.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC120,Diana White,7.62,65.4,ECE,1st,ECE-4,Dr. Uma Nathan
23EC001,Isabella Miller,8.47,80.9,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC002,Sam Thomas,7.32,74.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC003,Quinn Hernandez,9.01,80.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC004,Daniel Martin,6.55,58.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC005,Wendy Davis,6.95,78.0,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC006,George White,8.77,80.9,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC007,George Thomas,7.49,84.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC008,Aiden Smith,6.55,70.1,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC009,Xavier Martinez,5.79,59.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC010,Paula Williams,8.21,82.5,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC011,Charlie Hall,6.32,78.2,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC012,Ethan Harris,6.24,59.1,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC013,Bob Moore,7.36,73.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC014,Oliver Garcia,8.33,80.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC015,Emily Thompson,7.97,64.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC016,Victor Moore,7.34,69.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC017,Sam Williams,9.53,90.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC018,Charlie Thomas,7.04,56.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC019,Sam Clark,5.35,57.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC020,Bella Young,6.95,53.0,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC021,Emily Garcia,6.76,61.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC022,Paula Young,8.2,75.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC023,George Davis,8.12,71.5,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC024,Wendy Lee,8.27,78.2,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC025,Grace Rodriguez,8.89,75.2,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC026,Paula Lewis,7.35,68.9,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC027,Quinn Lewis,8.38,62.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC028,Caleb Allen,10.0,93.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC029,Laura Harris,8.31,73.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC030,Tina Hernandez,10.0,84.9,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC031,Ian Anderson,8.1,54.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC032,Laura Hall,8.28,69.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC033,Ethan White,6.38,56.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC034,Victor Hall,7.43,70.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC035,George Moore,8.06,90.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC036,Ian Rodriguez,6.89,50.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC037,Tina White,10.0,91.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC038,Quinn Smith,8.41,58.1,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC039,Zack Garcia,7.65,62.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC040,Isabella Rodriguez,7.57,63.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC041,Aiden Garcia,6.93,64.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC042,Quinn Clark,8.92,79.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC043,Emily Moore,8.5,73.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC044,Henry Allen,8.21,78.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC045,Xavier Allen,7.98,85.1,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC046,Oliver Lee,7.7,73.5,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC047,Diana Martin,7.38,76.0,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC048,Aiden Garcia,8.2,74.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC049,Jane Anderson,7.15,78.1,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC050,Paula Moore,8.98,88.5,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC051,Xavier Anderson,8.26,82.9,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC052,Caleb Smith,8.07,75.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC053,Diana Thomas,9.65,98.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC054,Paula Robinson,8.5,89.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC055,Hannah Allen,6.04,50.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC056,Diana Young,8.08,84.9,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC057,Emily Lewis,7.09,68.9,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC058,Oliver Walker,8.48,69.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC059,Diana Allen,8.62,78.1,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC060,Caleb King,8.64,86.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC061,Victor Williams,5.9,55.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC062,Chloe Anderson,7.63,69.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC063,Daniel Robinson,9.74,97.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC064,Fiona Martinez,9.55,82.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC065,Tina Jones,8.52,80.2,ECE,2nd,ECE-7,Dr. Mani Varman
23EC066,Quinn Davis,8.37,71.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC067,Kevin Anderson,8.04,60.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC068,Victor Martinez,9.89,93.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC069,Isabella Lee,8.04,68.2,ECE,2nd,ECE-7,Dr. Mani Varman
23EC070,Isabella Johnson,8.51,85.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC071,Ethan Robinson,7.38,68.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC072,Henry Hall,8.51,90.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC073,Hannah Robinson,7.16,69.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC074,Oliver Smith,8.58,86.4,ECE,2nd,ECE-7,Dr. Mani Varman
23EC075,John Moore,7.22,65.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC076,Fiona Wilson,8.86,75.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC077,Xavier Clark,6.76,59.4,ECE,2nd,ECE-7,Dr. Mani Varman
23EC078,Oliver Thompson,7.02,44.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC079,Ian Walker,9.17,84.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC080,George Moore,6.84,58.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC081,Finn Thompson,7.3,70.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC082,Paula Thomas,8.22,72.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC083,Tina Harris,7.19,73.8,ECE,2nd,ECE-7,Dr. Mani Varman
23EC084,Aiden Clark,7.09,53.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC085,Victor Garcia,9.16,89.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC086,Chloe Garcia,7.45,61.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC087,Grace Brown,9.1,80.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC088,Laura Jackson,5.89,54.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC089,Jane Allen,6.19,49.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC090,Wendy Smith,7.15,65.5,ECE,2nd,ECE-7,Dr. Mani Varman
22EC001,Wendy Clark,6.41,70.5,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC002,Kevin Rodriguez,7.6,62.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC003,Paula Allen,7.3,65.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC004,Ethan Harris,7.89,86.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC005,Laura Walker,8.22,75.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC006,Yara White,8.4,74.4,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC007,Caleb Taylor,7.95,80.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC008,Nina Walker,6.64,59.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC009,Tina Martinez,6.64,55.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC010,Chloe Martin,8.74,78.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC011,Xavier Smith,7.18,63.4,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC012,Xavier Brown,7.96,67.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC013,Chloe Miller,7.03,53.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC014,Quinn Martin,8.81,80.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC015,Wendy Smith,7.18,58.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC016,Daniel Williams,6.01,61.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC017,Uma Johnson,8.67,83.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC018,Ethan Johnson,7.33,65.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC019,Lily Thompson,8.01,69.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC020,Caleb Allen,8.06,70.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC021,Victor Young,8.45,88.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC022,Wendy Lee,6.28,57.8,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC023,Nina Lewis,6.95,65.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC024,Wendy Lee,8.59,82.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC025,Ian Taylor,6.93,61.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC026,Henry Brown,8.71,80.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC027,John Lewis,9.59,90.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC028,Tina Walker,8.22,72.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC029,Diana Moore,5.98,63.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC030,Quinn White,8.55,80.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC031,Grace Allen,8.66,81.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC032,Yara Garcia,6.51,60.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC033,Hannah Rodriguez,9.2,80.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC034,Isabella Allen,8.19,82.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC035,Bob Wilson,8.05,81.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC036,Xavier Williams,8.81,63.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC037,Laura Moore,9.44,82.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC038,Charlie Harris,8.2,65.6,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC039,Quinn Hernandez,7.77,66.1,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC040,John Martin,7.07,57.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC041,Grace Young,6.63,50.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC042,Diana Rodriguez,8.62,70.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC043,Bob Miller,8.22,73.1,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC044,Jane Martinez,7.92,74.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC045,Jack Rodriguez,7.68,64.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC046,Kevin Martinez,10.0,94.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC047,Paula Walker,7.15,62.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC048,Zack Lewis,6.95,49.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC049,Bob Jackson,9.36,100.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC050,Finn Lee,6.93,55.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC051,Charlie Thomas,8.18,76.1,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC052,Caleb Robinson,7.78,65.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC053,Kevin Young,8.42,61.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC054,Chloe Clark,7.27,58.6,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC055,Charlie Walker,8.77,84.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC056,Henry Hernandez,9.83,82.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC057,Chloe Johnson,5.95,49.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC058,Sam Moore,7.27,59.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC059,Xavier Taylor,7.0,74.1,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC060,Xavier Hernandez,7.95,60.7,ECE,3rd,ECE-9,Dr. Suresh Varman
21EC001,Hannah Hall,7.9,70.6,ECE,4th,ECE-10,Prof. Tamil Nair
21EC002,Xavier Taylor,7.5,64.7,ECE,4th,ECE-10,Prof. Tamil Nair
21EC003,Ethan Thompson,7.82,63.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC004,Rachel Jones,9.16,84.6,ECE,4th,ECE-10,Prof. Tamil Nair
21EC005,Laura Taylor,8.87,78.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC006,Julia Martin,8.19,73.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC007,Emily Williams,7.2,59.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC008,Daniel White,8.11,80.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC009,Ethan Harris,8.36,79.9,ECE,4th,ECE-10,Prof. Tamil Nair
21EC010,Victor Lee,5.8,72.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC011,Chloe Davis,6.29,56.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC012,Zack Jones,6.36,52.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC013,Ethan Miller,8.54,70.7,ECE,4th,ECE-10,Prof. Tamil Nair
21EC014,Bella Rodriguez,5.99,66.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC015,Fiona Hernandez,8.31,77.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC016,John Wilson,8.23,72.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC017,Tina Young,7.2,64.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC018,Finn Lee,6.75,62.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC019,Jane Thompson,8.35,83.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC020,Finn Martin,6.98,65.3,ECE,4th,ECE-10,Prof. Tamil Nair
21EC021,Finn Rodriguez,8.82,78.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC022,Jack Wilson,7.46,73.3,ECE,4th,ECE-10,Prof. Tamil Nair
21EC023,Kevin White,7.47,61.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC024,Sam Anderson,6.48,58.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC025,Aiden Martin,7.61,66.1,ECE,4th,ECE-10,Prof. Tamil Nair
