id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
21CS028,Diana Garcia,7.91,67.2,CSE,4th,CSE-10,Prof. Priya Lakshmi
21CS029,Caleb Rodriguez,8.8,90.5,CSE,4th,CSE-10,Prof. Priya Lakshmi
21CS030,Chloe Moore,7.42,69.3,CSE,4th,CSE-10,Prof. Priya Lakshmi
24EC001,Caleb Thomas,5.99,47.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC002,Mike Thompson,8.08,64.1,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC003,Jane Taylor,6.6,61.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC004,Yara Johnson,5.85,54.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC005,Emily Martin,7.76,60.8,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC006,Henry Lee,7.47,66.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC007,Wendy Robinson,7.33,67.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC008,Rachel Taylor,7.89,80.4,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC009,Emily Robinson,7.8,71.1,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC010,Henry Wilson,9.01,79.5,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC011,Rachel Clark,7.83,69.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC012,Isabella Hall,7.13,80.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC013,John Lee,5.89,59.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC014,Sam Taylor,8.34,83.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC015,Fiona Johnson,8.83,77.4,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC016,Mike Martinez,8.51,68.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC017,Fiona Hall,8.31,74.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC018,Ethan Lewis,9.64,90.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC019,Yara Brown,7.29,67.1,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC020,Jane Lewis,8.29,88.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC021,Diana Brown,7.96,69.7,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC022,Wendy Wilson,9.85,87.3,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC023,Henry Thompson,6.09,48.1,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC024,Paula Clark,8.14,77.4,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC025,Oliver Allen,7.41,73.6,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC026,Zack Miller,7.98,60.2,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC027,Chloe Garcia,8.15,82.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC028,Yara Rodriguez,7.52,57.0,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC029,Tina Young,6.38,67.9,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC030,Diana Wilson,7.91,76.4,ECE,1st,ECE-1,Dr. Sanjay Reddy
24EC001,Hannah Taylor,8.44,87.5,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC002,George Smith,7.73,67.2,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC003,Rachel Robinson,6.53,69.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC004,Ian Hernandez,8.78,83.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC005,Quinn Brown,7.78,66.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC006,Yara Williams,10.0,96.2,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC007,Jack Lee,7.2,73.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC008,Oliver Brown,6.85,75.6,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC009,Oliver Clark,7.17,75.2,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC010,Chloe Anderson,6.48,68.6,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC011,Nina Moore,5.98,55.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC012,Bob Walker,6.96,51.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC013,Uma Hall,7.66,69.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC014,Diana Hernandez,8.59,75.5,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC015,Paula Hall,6.72,47.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC016,Jack Hall,5.9,48.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC017,Diana King,8.39,70.4,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC018,Yara Garcia,10.0,91.2,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC019,George Anderson,6.64,57.7,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC020,Victor Thompson,6.1,50.7,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC021,Bob Martin,7.1,74.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC022,Julia Young,8.11,77.3,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC023,Jack Garcia,8.05,71.1,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC024,Caleb Anderson,8.74,76.8,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC025,Paula Williams,7.58,71.0,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC026,Julia Miller,7.96,67.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC027,Yara Walker,7.62,67.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC028,Ian Walker,8.19,82.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC029,Diana Lewis,7.41,72.9,ECE,1st,ECE-2,Dr. Kavitha Murugan
24EC030,Alice Martin,6.47,55.1,ECE,1st,ECE-2,Dr. Kavitha Murugan
25EC001,Jerlin,9.15,78.9,ECE,1st,ECE-3,Prof. Shobica
25EC002,Sabareesh Kumar,8.17,78.9,ECE,1st,ECE-3,Prof. Shobica
25EC003,Prathik Raj,8.78,78.9,ECE,1st,ECE-3,Prof. Shobica
25EC004,Soundarya,9.5,78.9,ECE,1st,ECE-3,Prof. Shobica
25EC005,Finn Miller,7.58,57.5,ECE,1st,ECE-3,Prof. Shobica
25EC006,Uma Williams,7.3,84.0,ECE,1st,ECE-3,Prof. Shobica
25EC007,Isabella Davis,7.86,48.5,ECE,1st,ECE-3,Prof. Shobica
25EC008,Wendy Taylor,8.82,74.8,ECE,1st,ECE-3,Prof. Shobica
25EC009,Jane Martinez,7.43,64.0,ECE,1st,ECE-3,Prof. Shobica
25EC010,Bella Martin,6.77,67.3,ECE,1st,ECE-3,Prof. Shobica
24EC011,Yara Hernandez,7.61,61.4,ECE,1st,ECE-3,Prof. Shobica
24EC012,Henry Jones,8.91,75.3,ECE,1st,ECE-3,Prof. Shobica
24EC013,Yara Miller,6.85,52.5,ECE,1st,ECE-3,Prof. Shobica
24EC014,Xavier Smith, 8.14,71.5,ECE,1st,ECE-3,Prof. Shobica
24EC015,Caleb Miller,8.11,89.8,ECE,1st,ECE-3,Prof. Shobica
24EC016,Daniel Wilson,7.39,65.3,ECE,1st,ECE-3,Prof. Shobica
24EC017,Tina Young,6.85,64.4,ECE,1st,ECE-3,Prof. Shobica
24EC018,Ethan Robinson,7.52,71.2,ECE,1st,ECE-3,Prof. Shobica
24EC019,Ethan White,7.55,69.0,ECE,1st,ECE-3,Prof. Shobica
24EC020,Chloe Young,7.69,66.7,ECE,1st,ECE-3,Prof. Shobica
24EC021,Victor Harris,8.29,79.8,ECE,1st,ECE-3,Prof. Shobica
24EC022,Aiden Robinson,7.61,62.5,ECE,1st,ECE-3,Prof. Shobica
24EC023,Daniel Lewis,7.87,43.9,ECE,1st,ECE-3,Prof. Shobica
24EC024,Fiona Allen,8.7,79.8,ECE,1st,ECE-3,Prof. Shobica
24EC025,Yara Martinez,8.72,84.6,ECE,1st,ECE-3,Prof. Shobica
24EC026,Rachel Clark,6.61,48.1,ECE,1st,ECE-3,Prof. Shobica
24EC027,Jane Robinson,7.69,67.6,ECE,1st,ECE-3,Prof. Shobica
24EC028,Laura Lee,9.29,81.3,ECE,1st,ECE-3,Prof. Shobica
24EC029,Victor Thomas,6.98,68.9,ECE,1st,ECE-3,Prof. Shobica
24EC030,Isabella Wi,lson,7.44,61.1,ECE,1st,ECE-3,Prof. Shobica
24EC001,Henry Thompson,8.75,79.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC002,Caleb Smith,5.62,61.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC003,Rachel Harris,9.09,80.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC004,Daniel Thomas,7.33,71.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC005,Bella Johnson,7.9,66.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC006,Grace Walker,5.65,66.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC007,Victor Johnson,9.18,87.2,ECE,1st,ECE-4,Dr. Uma Nathan
24EC008,Oliver Young,7.03,74.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC009,Daniel Thomas,5.97,55.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC010,Bella Garcia,5.82,42.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC011,Diana Williams,6.65,62.9,ECE,1st,ECE-4,Dr. Uma Nathan
24EC012,Chloe Rodriguez,8.86,76.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC013,Diana Allen,9.17,73.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC014,Chloe Harris,7.97,68.2,ECE,1st,ECE-4,Dr. Uma Nathan
24EC015,Julia Jones,8.57,84.8,ECE,1st,ECE-4,Dr. Uma Nathan
24EC016,Ian Smith,8.22,67.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC017,Uma Lee,8.13,67.1,ECE,1st,ECE-4,Dr. Uma Nathan
24EC018,Nina Jackson,7.76,59.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC019,Bella Anderson,6.23,50.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC020,Uma Miller,8.78,69.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC021,Julia Lee,5.18,45.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC022,Uma Taylor,7.18,72.0,ECE,1st,ECE-4,Dr. Uma Nathan
24EC023,Charlie Johnson,7.04,66.5,ECE,1st,ECE-4,Dr. Uma Nathan
24EC024,Zack Rodriguez,6.75,58.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC025,Lily Jones,6.21,57.6,ECE,1st,ECE-4,Dr. Uma Nathan
24EC026,Xavier Allen,8.29,95.8,ECE,1st,ECE-4,Dr. Uma Nathan
24EC027,Henry Young,7.71,75.4,ECE,1st,ECE-4,Dr. Uma Nathan
24EC028,Julia Harris,9.09,74.3,ECE,1st,ECE-4,Dr. Uma Nathan
24EC029,Alice Hall,7.72,66.7,ECE,1st,ECE-4,Dr. Uma Nathan
24EC030,Oliver King,8.75,76.3,ECE,1st,ECE-4,Dr. Uma Nathan
23EC001,Uma Hernandez,8.86,92.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC002,Chloe White,7.35,65.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC003,Julia Moore,7.72,59.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC004,Wendy Lee,7.98,92.1,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC005,Bella Hall,8.78,83.0,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC006,Sam Smith,9.0,78.5,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC007,Jack Williams,8.23,75.0,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC008,Emily Smith,7.95,65.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC009,Finn Hernandez,8.68,71.2,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC010,Quinn Rodriguez,8.94,75.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC011,Mike Jackson,7.6,70.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC012,Fiona Moore,8.94,90.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC013,Kevin Thomas,7.97,79.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC014,Paula Garcia,7.8,72.3,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC015,Lily Young,8.73,87.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC016,Wendy White,6.59,66.7,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC017,Tina Hall,9.16,88.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC018,Laura Jones,6.18,61.1,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC019,Alice Taylor,7.13,71.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC020,Diana Martin,7.83,86.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC021,Finn Johnson,8.26,70.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC022,Jack Jones,7.78,69.1,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC023,Mike Walker,6.56,58.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC024,Lily Rodriguez,7.97,85.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC025,Jane Jones,8.29,86.9,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC026,Ian Hall,6.68,59.8,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC027,Mike Moore,10.0,100.0,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC028,Bob Johnson,8.24,85.6,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC029,Quinn White,8.52,70.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC030,Charlie Moore,7.15,74.4,ECE,2nd,ECE-5,Prof. Tamil Iyer
23EC001,Zack Allen,7.87,65.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC002,Jane Davis,5.68,41.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC003,Ian Martinez,8.82,75.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC004,Julia Martinez,7.64,79.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC005,Tina Wilson,7.38,63.1,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC006,Julia Williams,6.71,49.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC007,Rachel Walker,5.73,46.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC008,Lily Walker,7.84,70.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC009,Charlie Brown,7.21,75.0,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC010,Lily Allen,8.09,76.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC011,Henry Moore,5.94,43.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC012,Bob Lee,8.97,73.0,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC013,Charlie Johnson,7.11,51.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC014,Victor Thomas,6.89,58.0,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC015,Isabella Davis,8.7,64.9,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC016,Hannah Williams,7.06,65.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC017,Mike Thomas,7.89,71.0,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC018,Charlie Lee,7.61,80.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC019,John Jones,7.2,58.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC020,Laura Lewis,7.63,63.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC021,Grace Thompson,8.1,70.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC022,Fiona Anderson,7.95,52.8,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC023,Charlie Moore,9.16,73.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC024,Chloe Hernandez,9.38,71.7,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC025,Oliver Hall,8.1,74.2,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC026,Grace Lee,10.0,83.4,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC027,Ian Martin,6.56,64.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC028,Henry Thomas,8.02,63.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC029,Oliver Walker,7.05,51.3,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC030,Tina Miller,8.28,66.6,ECE,2nd,ECE-6,Dr. Harini Lakshmi
23EC001,John Thomas,8.03,70.4,ECE,2nd,ECE-7,Dr. Mani Varman
23EC002,Bob Thompson,7.45,72.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC003,Mike Miller,7.05,62.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC004,Caleb Martin,8.52,85.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC005,John Walker,8.68,88.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC006,Xavier Taylor,6.88,62.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC007,Rachel Williams,7.1,68.2,ECE,2nd,ECE-7,Dr. Mani Varman
23EC008,Bella Martin,7.75,56.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC009,Chloe Williams,7.92,76.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC010,Yara Harris,8.63,90.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC011,Alice Allen,6.93,56.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC012,Charlie Lee,7.25,60.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC013,Yara Walker,7.79,85.4,ECE,2nd,ECE-7,Dr. Mani Varman
23EC014,Zack Rodriguez,8.19,74.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC015,Nina Moore,9.3,85.1,ECE,2nd,ECE-7,Dr. Mani Varman
23EC016,Jack Garcia,7.12,57.9,ECE,2nd,ECE-7,Dr. Mani Varman
23EC017,Zack Johnson,6.73,46.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC018,Jane Harris,7.77,84.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC019,Zack Johnson,8.1,73.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC020,John Thomas,8.05,74.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC021,Wendy Hall,7.83,72.0,ECE,2nd,ECE-7,Dr. Mani Varman
23EC022,Yara Thomas,5.99,53.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC023,Chloe Allen,7.73,74.6,ECE,2nd,ECE-7,Dr. Mani Varman
23EC024,Mike Harris,6.79,58.8,ECE,2nd,ECE-7,Dr. Mani Varman
23EC025,Kevin Martinez,8.04,75.4,ECE,2nd,ECE-7,Dr. Mani Varman
23EC026,Quinn Lee,7.02,66.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC027,Rachel Robinson,9.22,81.3,ECE,2nd,ECE-7,Dr. Mani Varman
23EC028,Isabella Miller,7.45,60.7,ECE,2nd,ECE-7,Dr. Mani Varman
23EC029,Emily Rodriguez,8.12,74.5,ECE,2nd,ECE-7,Dr. Mani Varman
23EC030,Jane Brown,5.81,44.2,ECE,2nd,ECE-7,Dr. Mani Varman
22EC001,Henry Jones,9.34,93.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC002,Mike Lewis,5.97,48.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC003,Mike Davis,7.72,64.8,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC004,Kevin Brown,9.83,90.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC005,Oliver Martinez,8.1,66.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC006,Julia Davis,7.7,61.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC007,Fiona Lee,8.05,76.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC008,Isabella King,7.55,73.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC009,Tina Young,5.95,59.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC010,Bella Rodriguez,6.74,57.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC011,Yara Anderson,7.8,65.5,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC012,Bob Jackson,7.91,71.5,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC013,Alice Martin,8.83,69.4,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC014,Chloe Hernandez,9.43,77.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC015,Caleb Young,7.78,64.4,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC016,Yara Clark,8.76,83.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC017,Victor Davis,6.57,56.4,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC018,Aiden Jones,7.34,75.3,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC019,Rachel Miller,7.98,66.9,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC020,Aiden Brown,6.41,56.8,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC021,Ian Allen,7.18,75.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC022,Daniel Lee,8.49,74.2,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC023,Charlie Anderson,9.08,82.1,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC024,Nina Thomas,8.12,82.6,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC025,Tina Robinson,8.04,71.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC026,Quinn Jackson,7.47,68.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC027,John Hall,8.48,73.8,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC028,Jane Rodriguez,6.79,62.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC029,Chloe Jones,7.59,73.0,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC030,Finn Lewis,7.7,81.7,ECE,3rd,ECE-8,Prof. Kavitha Kumar
22EC001,Daniel Jones,6.19,59.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC002,Julia Allen,8.05,83.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC003,Quinn Williams,8.79,83.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC004,Bella Young,7.55,69.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC005,Charlie Smith,8.92,68.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC006,George Hall,7.73,60.7,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC007,Finn Lee,7.59,80.6,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC008,Chloe Johnson,8.55,89.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC009,Diana Wilson,6.96,66.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC010,Uma Allen,7.12,64.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC011,Oliver Williams,8.18,64.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC012,Henry Clark,7.46,74.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC013,Chloe Allen,7.22,62.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC014,Laura King,6.88,60.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC015,Mike Martin,7.24,63.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC016,Paula Clark,8.14,63.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC017,Julia White,7.46,65.2,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC018,Oliver Walker,8.85,81.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC019,Bob Allen,9.14,84.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC020,Isabella Martin,7.4,65.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC021,Caleb Brown,7.92,69.5,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC022,Sam Anderson,7.42,70.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC023,Diana Taylor,7.3,66.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC024,Henry Martinez,8.97,76.3,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC025,Paula Thomas,8.59,79.4,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC026,Bob Thompson,8.94,100.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC027,Bella Clark,7.46,78.8,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC028,Jack Martinez,7.81,56.0,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC029,Finn Smith,7.65,67.9,ECE,3rd,ECE-9,Dr. Suresh Varman
22EC030,George Allen,6.07,40.0,ECE,3rd,ECE-9,Dr. Suresh Varman
21EC001,Finn Moore,7.83,81.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC002,Finn Jones,6.31,59.3,ECE,4th,ECE-10,Prof. Tamil Nair
21EC003,Daniel Johnson,7.47,83.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC004,Xavier Thompson,7.11,59.6,ECE,4th,ECE-10,Prof. Tamil Nair
21EC005,Caleb Jackson,7.24,65.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC006,Lily Clark,6.16,60.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC007,Grace Hernandez,7.37,70.2,ECE,4th,ECE-10,Prof. Tamil Nair
21EC008,Aiden Jones,8.45,90.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC009,Paula King,5.27,40.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC010,Bob King,6.27,61.7,ECE,4th,ECE-10,Prof. Tamil Nair
21EC011,Paula Miller,8.56,74.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC012,Daniel Lee,7.8,68.8,ECE,4th,ECE-10,Prof. Tamil Nair
21EC013,Tina Miller,7.07,59.7,ECE,4th,ECE-10,Prof. Tamil Nair
21EC014,Zack Wilson,9.37,85.3,ECE,4th,ECE-10,Prof. Tamil Nair
21EC015,Xavier Young,8.72,76.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC016,Bob Thomas,7.48,69.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC017,Diana Jackson,6.19,61.7,ECE,4th,ECE-10,Prof. Tamil Nair
21EC018,Emily White,7.03,66.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC019,Ethan Anderson,5.83,43.5,ECE,4th,ECE-10,Prof. Tamil Nair
21EC020,Daniel Allen,7.09,65.1,ECE,4th,ECE-10,Prof. Tamil Nair
21EC021,Ethan Rodriguez,9.24,83.0,ECE,4th,ECE-10,Prof. Tamil Nair
21EC022,Kevin Martin,6.67,69.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC023,Diana Walker,5.98,44.9,ECE,4th,ECE-10,Prof. Tamil Nair
21EC024,Nina Johnson,7.66,70.9,ECE,4th,ECE-10,Prof. Tamil Nair
21EC025,Diana Davis,8.66,76.4,ECE,4th,ECE-10,Prof. Tamil Nair
21EC026,Ian Martin,8.47,80.4,ECE,4th,ECE-10,Prof. Tamil Nair
